PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Grafton, RQ; Kompas, T; Owen, PD",,,,"Grafton, R. Quentin; Kompas, Tom; Owen, P. Dorian",,,"Bridging the barriers: knowledge connections, productivity and capital accumulation",JOURNAL OF PRODUCTIVITY ANALYSIS,,,,,,,,,,,,"The paper contributes to the explanation of the large differences in cross-country productivity performance by modelling and testing the effects of social barriers to communication on productivity and capital accumulation. In an optimal growth model, social barriers to communication, which impede the formation of knowledge connections, are shown to reduce both transitory and steady-state levels of total factor productivity (TFP), per capita consumption and reproducible capital. Empirical testing yields a robust and theoretically consistent result: linguistic barriers to communication reduce productivity and capital accumulation. The findings provide an explanation for cross-country differences in TFP, and fresh insights into how productivity 'catch up' may be initiated.",,,,"Grafton, Quentin/A-5277-2008; Kompas, Tom/M-8851-2019; Kompas, T/F-5930-2010","Grafton, Quentin/0000-0002-0048-9083; Kompas, Tom/0000-0002-0665-0966; Kompas, T/0000-0002-0665-0966",,,,,,,,,,,,0895-562X,,,,,DEC,2007,28,3,,,,,219,231,,10.1007/s11123-007-0054-6,,,,,,,WOS:000249819300006,,,,,
J,"Hubik, S",,,,"Hubik, S.",,,"Operational zones, countryside, network society",AGRICULTURAL ECONOMICS-ZEMEDELSKA EKONOMIKA,,,,,,,,,,,,"An important issue in the theory of social constructivism is the issue of spatial arrangement. Space is grasped as the primary/secondary zone of operation. The secondary zone of operation is determined by the use of technical means. Technically conditioned social networks currently give a new dimension to both zones. From this point of view, the new solutions for the network/agglomeration economies arise: networks may substitute for agglomerations.",,,,,,,,,,,,,,,,,0139-570X,1805-9295,,,,,2007,53,11,,,,,491,494,,10.17221/977-AGRICECON,,,,,,,WOS:000253777300001,,,,,
B,"Perlman, JE",,"Narayan, D; Petesch, P",,"Perlman, Janice E.",,,Elusive Pathways Out of Poverty: Intra- and Intergenerational Mobility in the Favelas of Rio de Janeiro,"MOVING OUT OF POVERTY, VOL 1: CROSS-DISCIPLINARY PERSPECTIVES ON MOBILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-8213-6991-3,,,,2007,,,,,,,227,271,,,10.1596/978-0-8213-6991-3,,,,,,WOS:000304410700009,,,,,
B,"Gudeman, S",,"Carrier, JG",,"Gudeman, Stephen",,,Community and economy: economy's base,HANDBOOK OF ECONOMIC ANTHROPOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-84376-175-4,,,,2005,,,,,,,94,106,,,,,,,,,WOS:000301147400009,,,,,
J,"Mazerolle, MJ; Singh, G",,,,"Mazerolle, MJ; Singh, G",,,Economic and social correlates of re-employment following job displacement - Evidence from 21 plant closures in Ontario,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,,,,,,,,,,,,"The purpose of our study is to examine the economic and social correlates of re-employment following job displacement. Our data are taken from 247 workers who were displaced as a result of plant Closures in Ontario (Canada). Human capital did not affect reemployment. Economic need positively affected re-employment. Discrimination negatively affected re-employment, and social networks positively affected re-employment. Our conclusion falls squarely within the field of economic sociology, in that an economic outcome can have both an economic and a sociological explanation.",,,,,,,,,,,,,,,,,0002-9246,,,,,JUL,2004,63,3,,,,,717,730,,10.1111/j.1536-7150.2004.00311.x,,,,,,,WOS:000222488000008,,,,,
J,"Robertson, PL; Singleton, J",,,,"Robertson, Paul L.; Singleton, John",,,THE COMMONWEALTH AS AN ECONOMIC NETWORK,AUSTRALIAN ECONOMIC HISTORY REVIEW,,,,,,,,,,,,"Research on the economics and sociology of business networks also sheds light on the development of networks of countries. The British Commonwealth was an important global network, or group of networks, in the mid-twentieth century. Commonwealth members, including Australia and New Zealand, cooperated in the management of the Sterling Area and the Commonwealth Preference Area. Yet Commonwealth members also had links to other networks and other sources of influence including the USA, continental Europe and Japan. During the 1950s and 1960s, there was a gradual change in the network relations of Australia and New Zealand, involving a diminution in the importance of bilateral ties with Britain.",,,,,,,,,,,,,,,,,0004-8992,1467-8446,,,,NOV,2001,41,3,,,,,241,266,,10.1111/1467-8446.00086,,,,,,,WOS:000428695600002,,,,,
J,"WINETT, RA; ESTER, P",,,,"WINETT, RA; ESTER, P",,,"BEHAVIORAL-SCIENCE AND ENERGY-CONSERVATION - CONCEPTUALIZATIONS, STRATEGIES, OUTCOMES, ENERGY-POLICY APPLICATIONS",JOURNAL OF ECONOMIC PSYCHOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0167-4870,,,,,,1983,3,3-4,,,,,203,229,,10.1016/0167-4870(83)90003-X,,,,,,,WOS:A1983RQ72800003,,,,,
J,"Bailey, M; Cao, R; Kuchler, T; Stroebel, J; Wong, A",,,,"Bailey, Michael; Cao, Rachel; Kuchler, Theresa; Stroebel, Johannes; Wong, Arlene",,,"Social Connectedness: Measurement, Determinants, and Effects",JOURNAL OF ECONOMIC PERSPECTIVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0895-3309,1944-7965,,,,SUM,2018,32,3,,,,,259,280,,10.1257/jep.32.3.259,,,,,,,WOS:000440413000011,30362698,,,,
J,"van den Berg, P; Sharmeen, F; Weijs-Perree, M",,,,"van den Berg, Pauline; Sharmeen, Fariya; Weijs-Perree, Minou",,,"On the subjective quality of social Interactions: Influence of neighborhood walkability, social cohesion and mobility choices",TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,,,,,,,,,,,,"Contemporary research in the field of transportation is paying due attention to the geography and composition of personal social networks. However, still little is known about the quality of social interactions, although arguably the subjective quality of social interaction is more important for individuals' quality of social life than the quantity of it. It is, therefore, important to gain insight in the subjective aspects of social activities in addition to the objective aspects. To that end, this study summarizes empirical evidence of factors that make a particular social interaction valuable. Value or the quality of social interactions is measured by individual's subjective evaluation of the importance of social interactions. Based on social interaction diary data collected in 2014, two analyses were conducted - a negative binomial regression model to predict the number of (very) important face-to-face interactions per individual, and a two-level ordinal logit model to predict the importance of each interaction. Explanatory variables were individuals' personal, neighborhood and mobility characteristics. Results suggest that neighborhood and mobility characteristics are important in explaining the quality of social interactions. Frequency of important social interactions is positively associated with frequency of walking or cycling. The frequency of important social interactions was also found to be higher for people living in neighborhoods with higher levels of perceived social cohesion and walkability, and lower for people living in rural areas, in neighborhoods with higher percentages of older residents and in neighborhoods with higher percentages of ethnic minorities. Policymakers, urban planners and decision makers should therefore aim to increase walkability and neighborhood social cohesion, with due attention to neighborhoods with high percentages of elderly and immigrant population.",,,,"Sharmeen, Fariya/P-2963-2015","Sharmeen, Fariya/0000-0002-6177-1795",,,,,,,,,,,,0965-8564,,,,,DEC,2017,106,,,,,,309,319,,10.1016/j.tra.2017.09.021,,,,,,,WOS:000417659500023,,,,,
J,"Auerbach, AM",,,,"Auerbach, Adam Michael",,,Neighborhood Associations and the Urban Poor: India's Slum Development Committees,WORLD DEVELOPMENT,,,,,,,,,,,,"How do slum dwellers organize and demand development from the state? The politics of urban slums has primarily been examined through the lens of clientelism. In contrast, associational activity has gone relatively understudied in these spaces, reserved instead as a focus of inquiry for middle-class neighborhoods. Drawing on twenty months of fieldwork and an original survey of 1,925 residents across 80 settlements in the north Indian cities of Jaipur, Rajasthan and Bhopal, Madhya Pradesh, I find that local associations are prevalent features of political life in India's slums. These associations colloquially referred to as katchi basti vikas sarnitiyaan, or slum development committees afford residents a degree of organizational formality in otherwise informal spaces. They provide a medium for making individual and collective claims on the state. While patron client networks do pervade slums, this study demonstrates that vertical ties co-exist with horizontal associations, producing a multi-dimensional space in which residents mitigate risk and demand development. (C) 2017 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,0305-750X,,,,,AUG,2017,96,,,,,,119,135,,10.1016/j.worlddev.2017.03.002,,,,,,,WOS:000402342600009,,,,,
J,"Carr, JB; Hawkins, CV; Westberg, DE",,,,"Carr, Jered B.; Hawkins, Christopher V.; Westberg, Drew E.",,,An Exploration of Collaboration Risk in Joint Ventures: Perceptions of Risk by Local Economic Development Officials,ECONOMIC DEVELOPMENT QUARTERLY,,,,,,,,,,,,"This study explores the nature of collaboration risk in joint ventures and the factors that affect local development officials' perceptions of these risks. Extant research on barriers to joint venture formation clearly indicates an important role for collaboration risk, but a systematic examination of the factors shaping local officials' perceptions of this risk is lacking. The authors propose that their perceptions of the region's norms regarding interlocal collaboration, the structure of the communication networks they have created with other local officials, and differences in the racial composition of their own cities are important factors shaping their perceptions of collaboration risk. The findings provide researchers with a basis for understanding the dimensions of collaboration risk in joint ventures and highlight the importance of the regional climate of cooperation among municipal leaders in shaping these perceptions. The two measures capturing the environment for collaboration in the region had the strongest link to the respondents' perception of collaboration risk on joint ventures for economic development.",,,,,,,,,,,,,,,,,0891-2424,1552-3543,,,,AUG,2017,31,3,,,,,210,227,,10.1177/0891242417710325,,,,,,,WOS:000405772100003,,,,,
